,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6
674,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
675,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
676,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
677,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
678,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
679,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
680,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
681,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
682,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
683,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
684,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
685,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
686,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
687,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
688,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
689,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
690,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
691,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
692,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
693,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
694,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
695,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
696,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
697,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
698,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
699,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
700,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
701,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
702,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
703,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
704,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
705,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
706,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
707,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
708,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
709,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
710,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
711,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
712,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
713,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
714,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
715,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
716,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
717,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
718,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
719,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
720,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
721,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
722,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
723,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
724,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
725,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
726,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
727,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
728,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
729,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
730,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
731,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
732,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
733,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
734,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
735,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
736,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
737,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
738,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
739,-1.0904945,-0.2822008,0.84035426,0.23654792,-0.17191848,-0.05019558
740,-0.98429424,-0.2778701,0.82384425,0.26926506,-0.19237562,-0.049572133
741,-0.77189434,-0.26920858,0.7908237,0.33469915,-0.23328997,-0.048325285
742,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
743,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
744,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
745,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
746,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
747,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
748,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
749,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
750,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
751,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
752,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
753,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
754,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
755,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
756,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
757,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
758,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
759,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
760,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
761,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
762,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
763,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
764,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
765,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
766,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
767,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
768,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
769,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
770,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
771,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
772,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
773,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
774,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
775,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
776,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
777,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
778,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
779,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
780,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
781,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
782,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
783,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
784,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
785,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
786,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
787,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
788,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
789,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
790,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
791,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
792,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
793,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
794,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
795,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
796,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
797,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
798,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
799,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
800,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
801,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
802,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
803,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
804,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
805,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
806,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
807,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
808,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
809,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
810,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
811,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
812,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
813,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
814,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
815,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
816,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
817,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
818,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
819,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
820,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
821,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
822,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
823,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
824,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
825,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
826,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
827,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
828,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
829,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
830,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
831,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
832,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
833,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
834,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
835,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
836,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
837,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
838,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
839,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
840,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
841,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
842,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
843,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
844,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
845,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
846,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
847,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
848,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
849,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
850,-1.0578599,-0.29187235,0.8457198,0.20793468,-0.15985121,-0.049206413
851,-0.919025,-0.29721314,0.8345753,0.21203862,-0.16824105,-0.047593836
852,-0.6413558,-0.30789483,0.8122863,0.22024633,-0.18502091,-0.04436868
853,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
854,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
855,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
856,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
857,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
858,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
859,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
860,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
861,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
862,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
863,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
864,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
865,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
866,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
867,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
868,-0.9003768,-0.30273974,0.8376415,0.19568822,-0.16134551,-0.04702863
869,-0.60405916,-0.318948,0.8184184,0.18754552,-0.17122974,-0.043238223
870,-0.011423729,-0.35136455,0.7799721,0.17126018,-0.19099827,-0.035657503
871,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
872,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
873,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
874,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
875,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
876,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
877,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
878,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
879,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
880,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
881,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
882,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
883,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
884,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
885,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
886,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
887,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
888,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
889,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
890,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
891,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
892,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
893,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
894,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
895,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
896,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
897,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
898,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
899,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
900,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
901,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
902,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
903,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
904,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
905,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
906,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
907,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
908,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
909,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
910,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
911,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
912,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
913,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
914,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
915,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
916,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
917,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
918,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
919,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
920,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
921,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
922,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
923,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
924,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
925,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
926,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
927,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
928,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
929,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
930,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
931,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
932,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
933,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
934,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
935,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
936,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
937,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
938,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
939,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
940,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
941,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
942,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
943,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
944,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
945,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
946,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
947,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
948,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
949,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
950,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
951,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
952,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
953,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
954,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
955,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
956,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
957,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
958,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
959,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
960,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
961,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
962,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
963,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
964,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
965,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
966,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
967,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
968,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
969,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
970,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
971,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
972,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
973,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
974,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
975,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
976,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
977,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
978,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
979,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
980,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
981,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
982,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
983,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
984,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
985,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
986,-1.1945193,-0.47721872,-0.5269583,-0.033901133,-0.081713766,-0.032227
987,-1.0883191,-0.47288805,-0.54346853,-0.0011840439,-0.10217092,-0.031603564
988,-0.87591904,-0.4642266,-0.57648903,0.06425007,-0.14308527,-0.030356715
989,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
990,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
991,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
992,-1.0230498,-0.49223113,-0.5327373,-0.058410462,-0.07803642,-0.029625274
993,-0.7453805,-0.5029128,-0.55502653,-0.050202753,-0.0948162,-0.026400119
994,-1.0044014,-0.49775773,-0.5296713,-0.07476088,-0.071140856,-0.029060055
995,-0.7080838,-0.513966,-0.54889435,-0.08290354,-0.08102505,-0.025269665
996,-0.11544842,-0.5463825,-0.58734065,-0.099188894,-0.10079354,-0.01768893
997,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
998,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
999,-1.1162918,-0.46459818,-0.5480677,0.02334161,-0.112514295,-0.032451387
1000,-0.96916074,-0.4365935,-0.5918193,0.14600213,-0.17756312,-0.033182815
1001,-1.2178296,-0.4703105,-0.5307908,-0.013463119,-0.09033322,-0.03293352
1002,-1.1349399,-0.45907155,-0.55113363,0.039692007,-0.11940986,-0.03301663
