,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
281,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
282,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
283,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
284,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
285,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
286,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
287,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
288,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
289,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
290,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
291,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
292,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
293,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
294,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
295,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
296,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
297,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
298,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
299,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
300,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
301,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
302,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
303,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
304,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
305,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
306,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
307,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
308,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
309,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
310,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
311,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
312,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
313,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
314,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
315,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
316,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
317,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
318,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
319,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
320,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
321,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
322,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
323,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
324,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
325,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
326,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
327,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
328,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
329,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
330,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
331,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
332,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
333,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
334,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
335,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
336,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
337,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
338,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
339,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
340,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
341,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
342,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
343,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
344,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
345,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
346,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
347,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
348,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
349,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
350,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
351,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
352,-0.86682224,0.4213008,0.58138496,-0.2730936,-0.2034052,-0.0721244,-0.010599405
353,-0.86682224,0.4213008,0.58138496,-0.2730936,-0.2034052,-0.0721244,-0.010599405
354,-0.86682224,0.4213008,0.58138496,-0.2730936,-0.2034052,-0.0721244,-0.010599405
355,-0.86682224,0.4213008,0.58138496,-0.2730936,-0.2034052,-0.0721244,-0.010599405
356,-0.86682224,0.4213008,0.58138496,-0.2730936,-0.2034052,-0.0721244,-0.010599405
357,-0.86682224,0.4213008,0.58138496,-0.2730936,-0.2034052,-0.0721244,-0.010599405
358,-0.5978385,0.545556,0.4298035,-0.36005557,-0.03813617,-0.040546406,-0.012720675
359,-0.5978385,0.545556,0.4298035,-0.36005557,-0.03813617,-0.040546406,-0.012720675
360,-0.5978385,0.545556,0.4298035,-0.36005557,-0.03813617,-0.040546406,-0.012720675
361,-0.5978385,0.545556,0.4298035,-0.36005557,-0.03813617,-0.040546406,-0.012720675
362,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
363,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
364,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
365,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
366,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
367,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
368,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
369,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
370,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
371,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
372,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
373,-1.3903667,0.5088832,0.37363604,-0.3053849,-0.06857531,-0.07111414,-0.013063228
374,-1.3903667,0.5088832,0.37363604,-0.3053849,-0.06857531,-0.07111414,-0.013063228
375,-1.3903667,0.5088832,0.37363604,-0.3053849,-0.06857531,-0.07111414,-0.013063228
376,-1.3903667,0.5088832,0.37363604,-0.3053849,-0.06857531,-0.07111414,-0.013063228
377,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
378,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
379,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
380,-1.1261907,0.5211074,0.3923586,-0.32360843,-0.058428977,-0.060924895,-0.012949049
381,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
382,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
383,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
384,-0.857207,0.6453625,0.24077706,-0.4105705,0.10684008,-0.029346893,-0.015070335
385,-0.5978385,0.545556,0.4298035,-0.36005557,-0.03813617,-0.040546406,-0.012720675
386,0.45886576,0.59445286,0.50469327,-0.43294963,0.0024494033,0.00021061096,-0.01226389
387,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
388,0.45886576,0.59445286,0.50469327,-0.43294963,0.0024494033,0.00021061096,-0.01226389
389,0.45886576,0.59445286,0.50469327,-0.43294963,0.0024494033,0.00021061096,-0.01226389
390,0.45886576,0.59445286,0.50469327,-0.43294963,0.0024494033,0.00021061096,-0.01226389
391,0.45886576,0.59445286,0.50469327,-0.43294963,0.0024494033,0.00021061096,-0.01226389
392,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
393,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
394,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
395,2.5722742,0.6922469,0.654473,-0.57873803,0.083620526,0.08172458,-0.011350396
396,0.0911867,0.3593833,-0.51976687,0.38510862,-0.5899211,-0.15194945,-0.020862868
397,0.0911867,0.3593833,-0.51976687,0.38510862,-0.5899211,-0.15194945,-0.020862868
398,0.0911867,0.3593833,-0.51976687,0.38510862,-0.5899211,-0.15194945,-0.020862868
399,0.0911867,0.3593833,-0.51976687,0.38510862,-0.5899211,-0.15194945,-0.020862868
400,0.0911867,0.3593833,-0.51976687,0.38510862,-0.5899211,-0.15194945,-0.020862868
401,0.0911867,0.3593833,-0.51976687,0.38510862,-0.5899211,-0.15194945,-0.020862868
402,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
403,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
404,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
405,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
406,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
407,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
408,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
409,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
410,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
411,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
412,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
413,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
414,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
415,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
416,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
417,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
418,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
419,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
420,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
421,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
422,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
423,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
424,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
425,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
426,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
427,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
428,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
429,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
430,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
431,2.492809,1.0295557,-1.2027844,-0.12259529,0.27700958,0.046697587,-0.031012451
432,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
433,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
434,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
435,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
436,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
437,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
438,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
439,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
440,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
441,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
442,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
443,0.10080191,0.58344495,-0.8603747,0.24763174,-0.27967578,-0.10917191,-0.025333775
444,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
445,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
446,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
447,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
448,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
449,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
450,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
451,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
452,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
453,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
454,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
455,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
456,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
457,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
458,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
459,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
460,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
461,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
462,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
463,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
464,0.61953884,0.38383174,-0.482322,0.34866154,-0.5696283,-0.13157097,-0.02063449
465,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
466,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
467,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
468,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
469,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
470,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
471,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
472,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
473,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
474,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
475,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
476,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
477,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
478,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
479,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
480,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
481,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
482,2.7329473,0.48162568,-0.3325423,0.20287322,-0.4884572,-0.05005697,-0.019720973
483,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
484,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
485,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
486,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
487,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
488,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
489,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
490,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
491,-0.4371654,0.3349348,-0.55721176,0.42155564,-0.61021376,-0.17232789,-0.021091206
492,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
493,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
494,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
495,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
496,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
497,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
498,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
499,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
500,-0.9655176,0.3104863,-0.5946566,0.45800266,-0.63050663,-0.19270645,-0.02131964
501,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
502,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
503,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
504,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
505,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
506,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
507,-1.3547198,0.034740467,0.13866167,0.90406823,0.4415921,-0.13848458,-0.02995013
508,-1.3547198,0.034740467,0.13866167,0.90406823,0.4415921,-0.13848458,-0.02995013
509,-1.3547198,0.034740467,0.13866167,0.90406823,0.4415921,-0.13848458,-0.02995013
510,-1.3547198,0.034740467,0.13866167,0.90406823,0.4415921,-0.13848458,-0.02995013
511,-1.3547198,0.034740467,0.13866167,0.90406823,0.4415921,-0.13848458,-0.02995013
512,-1.3547198,0.034740467,0.13866167,0.90406823,0.4415921,-0.13848458,-0.02995013
513,-0.75431395,0.20228359,-0.03209284,0.7771423,0.6583248,-0.0888228,-0.032487523
514,0.8211271,0.051567387,0.4208499,0.8052779,0.4089578,-0.07046481,-0.027331447
515,-0.24519236,-0.2213913,0.6865679,1.015649,0.05812708,-0.15399937,-0.02331733
516,-0.24519236,-0.2213913,0.6865679,1.015649,0.05812708,-0.15399937,-0.02331733
517,1.6376934,0.64839447,-0.37450245,0.40691522,1.2150102,0.067046694,-0.03816619
518,1.6376934,0.64839447,-0.37450245,0.40691522,1.2150102,0.067046694,-0.03816619
519,0.023791384,-0.09713611,0.53498644,0.92868704,0.22339606,-0.12242135,-0.025438584
520,0.023791384,-0.09713611,0.53498644,0.92868704,0.22339606,-0.12242135,-0.025438584
521,0.56175876,0.15137397,0.23182343,0.7547631,0.5539341,-0.059265334,-0.029681113
522,0.56175876,0.15137397,0.23182343,0.7547631,0.5539341,-0.059265334,-0.029681113
523,1.0612651,-0.49636272,1.2910922,1.1307462,-0.3565089,-0.16721937,-0.016039994
524,1.0612651,-0.49636272,1.2910922,1.1307462,-0.3565089,-0.16721937,-0.016039994
525,1.5992324,-0.24785231,0.98792917,0.95682263,-0.025970781,-0.10406336,-0.020282526
526,1.5992324,-0.24785231,0.98792917,0.95682263,-0.025970781,-0.10406336,-0.020282526
527,1.6376934,0.64839447,-0.37450245,0.40691522,1.2150102,0.067046694,-0.03816619
528,1.6376934,0.64839447,-0.37450245,0.40691522,1.2150102,0.067046694,-0.03816619
529,2.6751673,0.24916792,0.38160312,0.6089747,0.6351052,0.022248676,-0.028767582
530,2.6751673,0.24916792,0.38160312,0.6089747,0.6351052,0.022248676,-0.028767582
531,2.6751673,0.24916792,0.38160312,0.6089747,0.6351052,0.022248676,-0.028767582
532,2.6751673,0.24916792,0.38160312,0.6089747,0.6351052,0.022248676,-0.028767582
533,0.04302181,0.3509872,-0.14622931,0.6537333,0.84388655,-0.03686631,-0.034380414
534,0.04302181,0.3509872,-0.14622931,0.6537333,0.84388655,-0.03686631,-0.034380414
535,-1.0232977,0.07802852,0.119488806,0.86410415,0.49305567,-0.12040084,-0.030366277
536,-1.0232977,0.07802852,0.119488806,0.86410415,0.49305567,-0.12040084,-0.030366277
537,-0.75431395,0.20228359,-0.03209284,0.7771423,0.6583248,-0.0888228,-0.032487523
538,-0.75431395,0.20228359,-0.03209284,0.7771423,0.6583248,-0.0888228,-0.032487523
539,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
540,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
541,0.04302181,0.3509872,-0.14622931,0.6537333,0.84388655,-0.03686631,-0.034380414
542,-0.24519236,-0.2213913,0.6865679,1.015649,0.05812708,-0.15399937,-0.02331733
543,-0.24519236,-0.2213913,0.6865679,1.015649,0.05812708,-0.15399937,-0.02331733
544,0.56175876,0.15137397,0.23182343,0.7547631,0.5539341,-0.059265334,-0.029681113
545,0.56175876,0.15137397,0.23182343,0.7547631,0.5539341,-0.059265334,-0.029681113
546,0.023791384,-0.09713611,0.53498644,0.92868704,0.22339606,-0.12242135,-0.025438584
547,0.023791384,-0.09713611,0.53498644,0.92868704,0.22339606,-0.12242135,-0.025438584
548,1.6376934,0.64839447,-0.37450245,0.40691522,1.2150102,0.067046694,-0.03816619
549,1.0612651,-0.49636272,1.2910922,1.1307462,-0.3565089,-0.16721937,-0.016039994
550,1.0612651,-0.49636272,1.2910922,1.1307462,-0.3565089,-0.16721937,-0.016039994
551,1.5992324,-0.24785231,0.98792917,0.95682263,-0.025970781,-0.10406336,-0.020282526
552,1.5992324,-0.24785231,0.98792917,0.95682263,-0.025970781,-0.10406336,-0.020282526
553,-1.0232977,0.07802852,0.119488806,0.86410415,0.49305567,-0.12040084,-0.030366277
554,-1.0232977,0.07802852,0.119488806,0.86410415,0.49305567,-0.12040084,-0.030366277
555,-0.75431395,0.20228359,-0.03209284,0.7771423,0.6583248,-0.0888228,-0.032487523
556,-0.75431395,0.20228359,-0.03209284,0.7771423,0.6583248,-0.0888228,-0.032487523
557,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
558,-0.49494553,0.10247707,0.15693368,0.8276573,0.5133486,-0.10002232,-0.030137876
559,0.04302181,0.3509872,-0.14622931,0.6537333,0.84388655,-0.03686631,-0.034380414
560,-0.24519236,-0.2213913,0.6865679,1.015649,0.05812708,-0.15399937,-0.02331733
561,-0.24519236,-0.2213913,0.6865679,1.015649,0.05812708,-0.15399937,-0.02331733
562,0.56175876,0.15137397,0.23182343,0.7547631,0.5539341,-0.059265334,-0.029681113
563,0.56175876,0.15137397,0.23182343,0.7547631,0.5539341,-0.059265334,-0.029681113
564,0.023791384,-0.09713611,0.53498644,0.92868704,0.22339606,-0.12242135,-0.025438584
565,0.023791384,-0.09713611,0.53498644,0.92868704,0.22339606,-0.12242135,-0.025438584
566,1.6376934,0.64839447,-0.37450245,0.40691522,1.2150102,0.067046694,-0.03816619
567,1.0612651,-0.49636272,1.2910922,1.1307462,-0.3565089,-0.16721937,-0.016039994
568,1.0612651,-0.49636272,1.2910922,1.1307462,-0.3565089,-0.16721937,-0.016039994
569,1.5992324,-0.24785231,0.98792917,0.95682263,-0.025970781,-0.10406336,-0.020282526
570,1.5992324,-0.24785231,0.98792917,0.95682263,-0.025970781,-0.10406336,-0.020282526
571,-1.0232977,0.07802852,0.119488806,0.86410415,0.49305567,-0.12040084,-0.030366277
572,-1.0232977,0.07802852,0.119488806,0.86410415,0.49305567,-0.12040084,-0.030366277
