,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7
571,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
572,-1.0470031,0.1767547,0.37436116,0.7386642,0.50873584,-0.12653321,-0.030191213
573,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
574,-0.7811652,0.30013326,0.2200394,0.6766148,0.67671937,-0.098889574,-0.03576593
575,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671715,-0.031552833
576,-0.52433085,0.1867712,0.39859304,0.69684017,0.52646434,-0.10671714,-0.031552836
577,0.0073449626,0.43352813,0.089949585,0.5727412,0.8624312,-0.051429793,-0.04270222
578,-0.27650008,-0.16333121,0.9100222,0.79934007,0.057970755,-0.15001597,-0.017551977
579,-0.27650008,-0.16333121,0.9100222,0.79934007,0.057970755,-0.15001595,-0.017551973
580,0.5210138,0.20680428,0.44705704,0.6131918,0.56192124,-0.06708495,-0.03427606
581,0.5210138,0.20680426,0.44705704,0.6131918,0.56192124,-0.06708494,-0.03427605
582,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
583,-0.010662135,-0.03995274,0.75570047,0.7372907,0.22595422,-0.12237227,-0.02312667
584,1.5843657,0.7003184,-0.17023024,0.3649939,1.2338551,0.043489683,-0.056574844
585,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.15368257,-0.006274344
586,1.0166752,-0.49340063,1.4699155,0.8181918,-0.37506604,-0.15368257,-0.006274344
587,1.5483514,-0.24664359,1.1612718,0.6940928,-0.039098997,-0.098395266,-0.017423728
588,1.5483514,-0.24664359,1.1612718,0.6940928,-0.039098997,-0.098395266,-0.017423728
